ID PUNTO DE VENTA,PUNTO DE VENTA,ID SAP,PAÍS,ID REGIONAL,REGIONAL,DEPARTAMENTO,ID CIUDAD,CIUDAD,CEDI,ID ZONA,LATITUD,LONGITUD,ID CANAL,CANAL,ID SUBCANAL,SUBCANAL,ID TIPOLOGÍA,TIPOLOGÍA,ID CADENA,CADENA,ID SEGMENTO,SEGMENTO,ESTADO,DIRECCIÓN,ID BARRIO,BARRIO,CLIENTE ID,CLIENTE,ESTADO ASOC CLIENTE,ID LAB
2272172,SX 450 BGA SMAX SAN ANTONIO,215200327.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.62388,-74.19728,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 70 88 C 04,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215200327.0
2275783,SX 450 BGA SMAX SAN ANTONIO,215200327.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.62388,-74.19728,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 70 88 C 04,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215200327.0
2272173,SX 451 BOD SMAX LA MESA,224200647.0,COLOMBIA,39380001,CENTRO SUR,CUNDINAMARCA,25386,LA MESA,CEDI LA MESA,,4.6275925,-74.4669794,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 4A 25 184,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,224200647.0
2275784,SX 451 BOD SMAX LA MESA,224200647.0,COLOMBIA,39380001,CENTRO SUR,CUNDINAMARCA,25386,LA MESA,,,4.6275925,-74.4669794,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 4A 25 184,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,224200647.0
2275785,SX 4520 SURTIMAX PLANETA RICA,1027012168.0,COLOMBIA,39380002,COSTA,CORDOBA,23001,MONTERÍA,,,8.7441256,-75.892505,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,KR 7 10 63,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1027012168.0
2272174,SX 4520 SURTIMAX PLANETA RICA,1027012168.0,COLOMBIA,39380002,COSTA,CORDOBA,23001,MONTERÍA,CEDI LA MESA,,8.7441256,-75.892505,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,KR 7 10 63,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1027012168.0
2272175,SX 4521 SURTIMAX ANTONIO GALAN,101004876.0,COLOMBIA,39380002,COSTA,ATLÁNTICO,8001,BARRANQUILLA,CEDI LA MESA,,10.9457277,-74.7946736,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,KR 8 38B 51,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,101004876.0
2275786,SX 4521 SURTIMAX ANTONIO GALAN,101004876.0,COLOMBIA,39380002,COSTA,ATLÁNTICO,8001,BARRANQUILLA,,,10.9457277,-74.7946736,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,KR 8 38B 51,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,101004876.0
2275787,SX 4522 SURTIMAX MALAMBO,101008800.0,COLOMBIA,39380002,COSTA,ATLÁNTICO,8433,MALAMBO,,,10.8571245,-74.7747841,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 10 NO7 34,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,101008800.0
2272176,SX 4522 SURTIMAX MALAMBO,101008800.0,COLOMBIA,39380002,COSTA,ATLÁNTICO,8433,MALAMBO,CEDI LA MESA,,10.8571245,-74.7747841,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 10 NO7 34,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,101008800.0
2272177,SX 4525 SURTIMAX ACACIAS,1229010338.0,COLOMBIA,39380006,SANTANDER,META,50006,ACACÍAS,CEDI LA MESA,,3.9869475,-73.7617706,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 14 18 38,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1229010338.0
2275788,SX 4525 SURTIMAX ACACIAS,1229010338.0,COLOMBIA,39380006,SANTANDER,META,50006,ACACÍAS,,,3.9869475,-73.7617706,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 14 18 38,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1229010338.0
2275905,SX 453 BGA SMAX VILLA STA FE DE ANT,123048268.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,,,6.557179,-75.827129,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL9 10 48,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,123048268.0
2272178,SX 453 BGA SMAX VILLA STA FE DE ANT,123048268.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,CEDI SANTAFE DE ANTI,,6.557179,-75.827129,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL9 10 48,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,123048268.0
2275906,SX 4534 SURTIMAX CALDAS,106066998.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5129,CALDAS,,,6.14091,-75.632273,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 130 SUR 52 42,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106066998.0
2272179,SX 4534 SURTIMAX CALDAS,106066998.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5129,CALDAS,POSTOBON BELLO,,6.14091,-75.632273,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 130 SUR 52 42,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106066998.0
2272180,SX 460 BGUITA SMAX CRESPO,104222144.0,COLOMBIA,39380002,COSTA,BOLIVAR,13001,CARTAGENA,POSTOBON BELLO,,10.4430069,-75.5176882,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 70 1 20,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,104222144.0
2275907,SX 460 BGUITA SMAX CRESPO,104222144.0,COLOMBIA,39380002,COSTA,BOLIVAR,13001,CARTAGENA,,,10.4430069,-75.5176882,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 70 1 20,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,104222144.0
2272181,SX 461 BGUITA SMAX METROCENTRO,101073821.0,COLOMBIA,39380002,COSTA,ATLÁNTICO,8001,BARRANQUILLA,POSTOBON BELLO,,10.9311389,-74.7991197,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 45 1 B 02,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,101073821.0
2275908,SX 461 BGUITA SMAX METROCENTRO,101073821.0,COLOMBIA,39380002,COSTA,ATLÁNTICO,8001,BARRANQUILLA,,,10.9311389,-74.7991197,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 45 1 B 02,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,101073821.0
2274877,SX 463 BGUITA SMAX PUERTO BERRIO,1637210390.0,COLOMBIA,39380006,SANTANDER,ANTIOQUIA,5579,PUERTO BERRIO,,,6.4907868,-74.4028152,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,KR 7 NØ7 15,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1637210390.0
2272182,SX 463 BGUITA SMAX PUERTO BERRIO,1637210390.0,COLOMBIA,39380006,SANTANDER,ANTIOQUIA,5579,PUERTO BERRIO,CEDI Puerto Berrio,,6.4907868,-74.4028152,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,KR 7 NØ7 15,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,1637210390.0
2272183,SX 464 BGUITA SMAX SAN JAVIER,106201670.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,POSTOBON BELLO,,6.2563973,-75.6164215,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,KR 101 42 17,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106201670.0
2274878,SX 464 BGUITA SMAX SAN JAVIER,106201670.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,,,6.2563973,-75.6164215,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,KR 101 42 17,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106201670.0
2274879,SX 467 BGUITA SMAX BARRANCAS,215100250.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.73220034,-74.02641957,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 156 7 D 65,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100250.0
2272184,SX 467 BGUITA SMAX BARRANCAS,215100250.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.73220034,-74.02641957,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 156 7 D 65,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100250.0
2274880,SX 470 BGUITA SMAX NUEVA ROMA,215100599.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.61113554,-74.17478961,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 57A 79 91 SUR,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100599.0
2272185,SX 470 BGUITA SMAX NUEVA ROMA,215100599.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.61113554,-74.17478961,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 57A 79 91 SUR,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100599.0
2274881,SX 4701 SURTIMAYORISTA CORABASTOS,215200186.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.63878953,-74.15961066,224426,GRANDES CUENTAS,228106,SURTIMAYORISTA,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281144,SURTIMAYORISTA,INACTIVO,KR 86 G SUR 2 92,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215200186.0
2272187,SX 4701 SURTIMAYORISTA CORABASTOS,215200186.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.63878953,-74.15961066,224426,GRANDES CUENTAS,228106,SURTIMAYORISTA,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281144,SURTIMAYORISTA,ACTIVO,KR 86 G SUR 2 92,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215200186.0
2274882,SX 4705 SURTIMAYORISTA CLARET,215117092.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.58185,-74.12649,224426,GRANDES CUENTAS,228106,SURTIMAYORISTA,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281144,SURTIMAYORISTA,INACTIVO,CL 44 SUR 25 59,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215117092.0
2272188,SX 4705 SURTIMAYORISTA CLARET,215117092.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.58185,-74.12649,224426,GRANDES CUENTAS,228106,SURTIMAYORISTA,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281144,SURTIMAYORISTA,ACTIVO,CL 44 SUR 25 59,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215117092.0
2274883,SX 4707 SURTIMAYORISTA ZARZAMORA,215117855.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.69803808,-74.10912382,224426,GRANDES CUENTAS,228106,SURTIMAYORISTA,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281144,SURTIMAYORISTA,INACTIVO,CL 72 90 55,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215117855.0
2272189,SX 4707 SURTIMAYORISTA ZARZAMORA,215117855.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.69803808,-74.10912382,224426,GRANDES CUENTAS,228106,SURTIMAYORISTA,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281144,SURTIMAYORISTA,ACTIVO,CL 72 90 55,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215117855.0
2274884,SX 471 BGUITA SMAX CRA 51 PRADO V,215100272.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.71390076,-74.05872638,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,KR 52 128 A 30,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100272.0
2272190,SX 471 BGUITA SMAX CRA 51 PRADO V,215100272.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.71390076,-74.05872638,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,KR 52 128 A 30,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100272.0
2272191,SX 472 BGUITA SMAX SAN JORGE,215100607.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.57315267,-74.12349534,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,DG 45 18 20 SUR,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100607.0
2274885,SX 472 BGUITA SMAX SAN JORGE,215100607.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.57315267,-74.12349534,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,DG 45 18 20 SUR,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100607.0
2274886,SX 473 BGUITA SMAX TIBABUYES,215100273.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.74345977,-74.10325928,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 139 112 39,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100273.0
2272192,SX 473 BGUITA SMAX TIBABUYES,215100273.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.74345977,-74.10325928,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 139 112 39,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100273.0
2274887,SX 474 BGUITA SMAX TRINITARIA,215100166.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.74001365,-74.09412845,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 139 101 13,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100166.0
2272193,SX 474 BGUITA SMAX TRINITARIA,215100166.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.74001365,-74.09412845,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 139 101 13,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100166.0
2272194,SX 476 BGUITA SMAX FUNZA,8337555612.0,COLOMBIA,39380001,CENTRO SUR,CUNDINAMARCA,25430,MADRID,GASEOSAS LUX,,4.7325014,-74.2556238,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 15 12 86,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,8337555612.0
2274888,SX 476 BGUITA SMAX FUNZA,8337555612.0,COLOMBIA,39380001,CENTRO SUR,CUNDINAMARCA,25430,MADRID,,,4.7325014,-74.2556238,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 15 12 86,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,8337555612.0
2274889,SX 481 BGTA SMAX LA GLORIA,215200352.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.54577,-74.08752,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,KR 10 ESTE 42 A 76 SUR,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215200352.0
2272195,SX 481 BGTA SMAX LA GLORIA,215200352.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.54577,-74.08752,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,KR 10 ESTE 42 A 76 SUR,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215200352.0
2272196,SX 485 BOD SMAX VILLA HERMOSA,106223705.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,POSTOBON BELLO,,6.2582969,-75.5518483,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,KR 39 66 20,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106223705.0
2274890,SX 485 BOD SMAX VILLA HERMOSA,106223705.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,,,6.2582969,-75.5518483,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,KR 39 66 20,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106223705.0
2272197,SX 486 BGA SMAX BARBOSA,106224408.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,POSTOBON BELLO,,6.438002,-75.330827,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,KR 15 16 13,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106224408.0
2275063,SX 486 BGA SMAX BARBOSA,106224408.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,,,6.438002,-75.330827,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,KR 15 16 13,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106224408.0
2272198,SX 503 BGUITA SMAX VILLA GLADYS,215100968.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.70571544,-74.13166477,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,KR 111C 67B 40,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100968.0
2275064,SX 503 BGUITA SMAX VILLA GLADYS,215100968.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.70571544,-74.13166477,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,KR 111C 67B 40,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100968.0
2272199,SX 506 BGUITA SMAX PATIO BONITO,215100672.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.63484266,-74.16295961,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,AV CIUDAD DE CALI 37A SUR 5,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100672.0
2275065,SX 506 BGUITA SMAX PATIO BONITO,215100672.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.63484266,-74.16295961,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,AV CIUDAD DE CALI 37A SUR 5,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100672.0
2272200,SX 507 BGUITA SMAX BELEN,106214861.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,POSTOBON BELLO,,6.2314535,-75.5966821,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 30 76 57,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106214861.0
2275066,SX 507 BGUITA SMAX BELEN,106214861.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,,,6.2314535,-75.5966821,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 30 76 57,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106214861.0
2272201,SX 511 BGUITA SMAX SAN FERNANDO,215100990.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.66818444,-74.07940782,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,CL 68 56B 44,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100990.0
2275067,SX 511 BGUITA SMAX SAN FERNANDO,215100990.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.66818444,-74.07940782,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,CL 68 56B 44,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100990.0
2275068,SX 513 BGUITA SMAX VERSALLES,215100216.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,,,4.679807,-74.13636246,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,KR 100 23 F 17,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100216.0
2272202,SX 513 BGUITA SMAX VERSALLES,215100216.0,COLOMBIA,39380001,CENTRO SUR,BOGOTA D.C,11001,BOGOTÁ,GASEOSAS LUX,,4.679807,-74.13636246,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,KR 100 23 F 17,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,215100216.0
2272203,SX 515 BGUITA SMAX CASTILLA,106216622.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,POSTOBON BELLO,,6.2916034,-75.5717442,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,KR 68 96 68,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106216622.0
2275069,SX 515 BGUITA SMAX CASTILLA,106216622.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5001,MEDELLIN,,,6.2916034,-75.5717442,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,INACTIVO,KR 68 96 68,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106216622.0
2272204,SX 516 BGUITA SURTIMAX CENTRO DE LA MODA,106216835.0,COLOMBIA,39380004,ANTIOQUIA,ANTIOQUIA,5360,ITAGUI,POSTOBON BELLO,,6.188908,-75.594108,224426,GRANDES CUENTAS,227961,SURTIMAX,308956,NO APLICA   ,1959,ALMACENES EXITO S.A.,281724,SURTIMAX,ACTIVO,KR 52D 80 29,81,SIN BARRIO,3938,ALIMENTOS SA,ACTIVO,106216835.0
