ID REGISTRO,ID PUNTO DE VENTA,NOMBRE PV,ID ASESOR,NOMBRE ASESOR,FECHA VISITA,ENCUESTA ID,NOMBRE ENCUESTA,SECCION,ORDEN SECCION,PRODUCTO,FRECUENCIA_CONSUMO,PRECIO_ADECUADO,LE_GUSTO_PRODUCTO,FECHA_VENCIMIENTO,CANTIDAD_VENDIDA,CANT_PROXIMA_VENCER
57939020,2272571,MT 166 METRO DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-26,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57939021,2272571,MT 166 METRO DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-26,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,TODOS LOS DÍAS,Si,Si,,0,0
57944054,2272055,ST 036 CALLE 36 B/QUILLA,179174,IMPULSO COSTA 3,2024-09-26,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57944059,2273691,MELAO SANTA MARIA,179174,IMPULSO COSTA 3,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 110 GR,TODOS LOS DÍAS,Si,Si,,0,0
57948860,2272346,SA 384 IBAGUE,179158,IMPULSO ANTIOQUIA 3,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,TODOS LOS DÍAS,No,Si,,0,0
57949605,2270705,EX 063 EXITO PEREIRA,179182,IMPULSO OCCIDENTE 4,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57949606,2270705,EX 063 EXITO PEREIRA,179182,IMPULSO OCCIDENTE 4,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57949607,2270705,EX 063 EXITO PEREIRA,179182,IMPULSO OCCIDENTE 4,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57949608,2270705,EX 063 EXITO PEREIRA,179182,IMPULSO OCCIDENTE 4,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SOLUBLE GRANULADO 170 GR,TODOS LOS DÍAS,Si,Si,,0,0
57950133,2271209,DESPENSA POPULAR,179178,IMPULSO SANTANDER 2,2024-09-27,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 454 GR,,,,2024-09-27,0,0
57950136,2271209,DESPENSA POPULAR,179178,IMPULSO SANTANDER 2,2024-09-27,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,17,0
57950137,2271209,DESPENSA POPULAR,179178,IMPULSO SANTANDER 2,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57950283,2272415,SU PAPA SUPERMERCADOS LOPEZ,179155,IMPULSO OCCIDENTE 1,2024-09-27,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 220 GR,,,,,3,0
57950778,2273928,MONTES CECI,179181,IMPULSO SANTANDER 5,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57950779,2273928,MONTES CECI,179181,IMPULSO SANTANDER 5,2024-09-27,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,6,0
57951170,2271128,AUTOSERVICIO LA GRANJA.,179187,MERCADERISTA SANTANDER 1,2024-09-27,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 220 GR,,,,2024-10-26,0,13
57956611,2271616,MI SUPER,179178,IMPULSO SANTANDER 2,2024-09-27,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 220 GR,,,,2024-12-18,0,22
57956615,2271616,MI SUPER,179178,IMPULSO SANTANDER 2,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57956616,2271616,MI SUPER,179178,IMPULSO SANTANDER 2,2024-09-27,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 220 GR,,,,,0,0
57959681,2270956,EX 322 EXITO BUCARAMANGA CENTRO,179179,IMPULSO SANTANDER 3,2024-09-27,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 220 GR,,,,,1,0
57959681,2270956,EX 322 EXITO BUCARAMANGA CENTRO,179179,IMPULSO SANTANDER 3,2024-09-27,25128,VENTA TEORICA,SALCHICHAS,4,SALCHICHA VIENA DE POLLO 150 GR,,,,,0,0
57960105,2270523,F1 LIDER GALICIA,179168,IMPULSO CENTRO SUR 1,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,TODOS LOS DÍAS,Si,Si,,0,0
57960431,2275248,SUPERMERCADO BETEL SAN RAFAEL,179181,IMPULSO SANTANDER 5,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57960432,2275248,SUPERMERCADO BETEL SAN RAFAEL,179181,IMPULSO SANTANDER 5,2024-09-27,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,2,0
57960585,2270458,CF COMFANDI TERMINAL,179175,IMPULSO OCCIDENTE 3,2024-09-27,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 220 GR,,,,,5,0
57960586,2270458,CF COMFANDI TERMINAL,179175,IMPULSO OCCIDENTE 3,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,OCASIONALMENTE,Si,Si,,0,0
57960776,2271363,STO 352 DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57960777,2271363,STO 352 DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,TODOS LOS DÍAS,Si,Si,,0,0
57960779,2271363,STO 352 DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57960780,2271363,STO 352 DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57961192,2271220,EL ARROZAL Y CIA SCA,179171,IMPULSO CENTRO SUR 4,2024-09-27,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 220 GR,,,,2024-10-11,0,4
57961192,2271220,EL ARROZAL Y CIA SCA,179171,IMPULSO CENTRO SUR 4,2024-09-27,25111,FECHAS CORTAS,SALCHICHAS,8,SALCHICHA VIENA DE POLLO 150 GR,,,,2025-09-27,0,0
57961193,2271220,EL ARROZAL Y CIA SCA,179171,IMPULSO CENTRO SUR 4,2024-09-27,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SOLUBLE POLVO 85 GR,,,,,6,0
57961194,2271220,EL ARROZAL Y CIA SCA,179171,IMPULSO CENTRO SUR 4,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57965671,2272055,ST 036 CALLE 36 B/QUILLA,179174,IMPULSO COSTA 3,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,TODOS LOS DÍAS,Si,Si,,0,0
57969328,2272751,MERKAHORRO EXPRESS,179179,IMPULSO SANTANDER 3,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,16,0
57969858,2271762,ST CAF STO 036 CALLE 36 B/QUILLA,179174,IMPULSO COSTA 3,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,TODOS LOS DÍAS,Si,Si,,0,0
57970102,2271959,SURTIPLAZA LA 37,179158,IMPULSO ANTIOQUIA 3,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 220 GR,,,,,4,0
57970103,2271959,SURTIPLAZA LA 37,179158,IMPULSO ANTIOQUIA 3,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,TODOS LOS DÍAS,Si,Si,,0,0
57970327,2270380,SUPERMERCADOS MAS POR MENOS S A S,179178,IMPULSO SANTANDER 2,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57970328,2270380,SUPERMERCADOS MAS POR MENOS S A S,179178,IMPULSO SANTANDER 2,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,17,0
57972140,2273078,MT 082 METRO ATALAYA,179181,IMPULSO SANTANDER 5,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 220 GR,,,,,0,0
57972141,2273078,MT 082 METRO ATALAYA,179181,IMPULSO SANTANDER 5,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57972203,2270514,F1 LAS ROSITAS SAN PEDRO,179164,IMPULSO CENTRO NORTE 1,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57972704,2273587,SERVIALCOSTO SERVIALCOSTO,179171,IMPULSO CENTRO SUR 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57973483,2269907,AUTOSERVICIO UNO A,179183,MERCADERISTA CENTRO NORTE 3,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57973714,2273393,LA MONTAÑA AGROMERCADOS PASOANCHO,179159,IMPULSO OCCIDENTE 2,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57974710,2269865,AUTOSERVICIO LA QUINTA SAS,179162,MERCADERISTA CENTRO NORTE 2,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57976181,2272571,MT 166 METRO DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,TODOS LOS DÍAS,Si,Si,,0,0
57976182,2272571,MT 166 METRO DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57976183,2272571,MT 166 METRO DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,No,Si,,0,0
57976184,2272571,MT 166 METRO DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57976185,2272571,MT 166 METRO DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SOLUBLE GRANULADO 85 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57976186,2272571,MT 166 METRO DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,TODOS LOS DÍAS,Si,Si,,0,0
57976187,2272571,MT 166 METRO DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,No,Si,,0,0
57977609,2272302,PANORAMA RINCON,179178,IMPULSO SANTANDER 2,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,6,0
57977613,2272302,PANORAMA RINCON,179178,IMPULSO SANTANDER 2,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57977734,2273845,MERKAHORRO LA JOYA,179179,IMPULSO SANTANDER 3,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,10,0
57978751,2270367,SUPERMERCADOS MAS POR MENOS S A S,179162,MERCADERISTA CENTRO NORTE 2,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57979076,2271957,SURTIPLAZA,179158,IMPULSO ANTIOQUIA 3,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,6,0
57979225,2273393,LA MONTAÑA AGROMERCADOS PASOANCHO,179159,IMPULSO OCCIDENTE 2,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57979275,2273077,MT 081 METRO VENTURA,179181,IMPULSO SANTANDER 5,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,42,0
57979276,2273077,MT 081 METRO VENTURA,179181,IMPULSO SANTANDER 5,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57979360,2283929,SUPERTIENDA PLAZA,179160,MERCADERISTA ANTIOQUIA 1,2024-09-28,25128,VENTA TEORICA,ATÚN,1,LOMITO DE ATÚN EN ACEITE 160 GR,,,,,0,0
57979360,2283929,SUPERTIENDA PLAZA,179160,MERCADERISTA ANTIOQUIA 1,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 220 GR,,,,,0,0
57979360,2283929,SUPERTIENDA PLAZA,179160,MERCADERISTA ANTIOQUIA 1,2024-09-28,25128,VENTA TEORICA,DULCE DE GUAYABA,3,DULCE DE GUAYABA 12 UND CAJA,,,,,0,0
57979360,2283929,SUPERTIENDA PLAZA,179160,MERCADERISTA ANTIOQUIA 1,2024-09-28,25128,VENTA TEORICA,SALCHICHAS,4,SALCHICHA VIENA DE POLLO 150 GR,,,,,0,0
57979360,2283929,SUPERTIENDA PLAZA,179160,MERCADERISTA ANTIOQUIA 1,2024-09-28,25128,VENTA TEORICA,SALSAS,5,SALSA DE TOMATE 1000 GR,,,,,0,0
57979360,2283929,SUPERTIENDA PLAZA,179160,MERCADERISTA ANTIOQUIA 1,2024-09-28,25128,VENTA TEORICA,SNACKS,6,MIX DE ARANDANOS 160 GR 12 UND CAJA,,,,,0,0
57979361,2283929,SUPERTIENDA PLAZA,179160,MERCADERISTA ANTIOQUIA 1,2024-09-28,25128,VENTA TEORICA,ATÚN,1,LOMITO DE ATÚN EN ACEITE 160 GR,,,,,0,0
57979361,2283929,SUPERTIENDA PLAZA,179160,MERCADERISTA ANTIOQUIA 1,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 220 GR,,,,,1,0
57979361,2283929,SUPERTIENDA PLAZA,179160,MERCADERISTA ANTIOQUIA 1,2024-09-28,25128,VENTA TEORICA,DULCE DE GUAYABA,3,DULCE DE GUAYABA 12 UND CAJA,,,,,0,0
57979361,2283929,SUPERTIENDA PLAZA,179160,MERCADERISTA ANTIOQUIA 1,2024-09-28,25128,VENTA TEORICA,SALCHICHAS,4,SALCHICHA VIENA DE POLLO 150 GR,,,,,0,0
57979361,2283929,SUPERTIENDA PLAZA,179160,MERCADERISTA ANTIOQUIA 1,2024-09-28,25128,VENTA TEORICA,SALSAS,5,SALSA BBQ 400 GR,,,,,0,0
57979361,2283929,SUPERTIENDA PLAZA,179160,MERCADERISTA ANTIOQUIA 1,2024-09-28,25128,VENTA TEORICA,SNACKS,6,MANÍ LIMÓN 150 GR 12 UND CAJA,,,,,0,0
57979450,2272724,MEGATIENDA UNICO,179174,IMPULSO COSTA 3,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57979459,2272975,LA MONTAÑA AGROMERCADOS LA 14 CALIM,179155,IMPULSO OCCIDENTE 1,2024-09-27,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57979597,2271363,STO 352 DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57979598,2271363,STO 352 DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57979599,2271363,STO 352 DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57979600,2271363,STO 352 DOSQUEBRADAS,179182,IMPULSO OCCIDENTE 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57979716,2271919,INVERSIONES SHOP RITE S.A.S,179168,IMPULSO CENTRO SUR 1,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,TODOS LOS DÍAS,Si,Si,,0,0
57979720,2271125,AUTOSERVICIO LA GRAN,179187,MERCADERISTA SANTANDER 1,2024-09-28,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 220 GR,,,,2024-10-19,0,17
57979721,2271125,AUTOSERVICIO LA GRAN,179187,MERCADERISTA SANTANDER 1,2024-09-28,25128,VENTA TEORICA,ATÚN,1,LOMITO DE ATÚN EN ACEITE 160 GR,,,,,6,0
57979721,2271125,AUTOSERVICIO LA GRAN,179187,MERCADERISTA SANTANDER 1,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,17,0
57979721,2271125,AUTOSERVICIO LA GRAN,179187,MERCADERISTA SANTANDER 1,2024-09-28,25128,VENTA TEORICA,DULCE DE GUAYABA,3,DULCE DE GUAYABA BARRA 300 GR,,,,,2,0
57979721,2271125,AUTOSERVICIO LA GRAN,179187,MERCADERISTA SANTANDER 1,2024-09-28,25128,VENTA TEORICA,SALCHICHAS,4,SALCHICHA VIENA DE POLLO 150 GR,,,,,1,0
57979721,2271125,AUTOSERVICIO LA GRAN,179187,MERCADERISTA SANTANDER 1,2024-09-28,25128,VENTA TEORICA,SALSAS,5,SALSA BBQ 400 GR,,,,,4,0
57979721,2271125,AUTOSERVICIO LA GRAN,179187,MERCADERISTA SANTANDER 1,2024-09-28,25128,VENTA TEORICA,SNACKS,6,MANÍ SAL 180 GR 12 UND CAJA,,,,,4,0
57979745,2271220,EL ARROZAL Y CIA SCA,179171,IMPULSO CENTRO SUR 4,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57979746,2271220,EL ARROZAL Y CIA SCA,179171,IMPULSO CENTRO SUR 4,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,72,0
57979775,2271690,ST 135 GALERIA CAÑAVERAL,179175,IMPULSO OCCIDENTE 3,2024-09-28,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,3,0
57979776,2271690,ST 135 GALERIA CAÑAVERAL,179175,IMPULSO OCCIDENTE 3,2024-09-28,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57980910,2272084,ST 130 GALERIA GUADALUPE,179159,IMPULSO OCCIDENTE 2,2024-09-29,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,CASI TODOS LOS DÍAS,Si,Si,,0,0
57980913,2272975,LA MONTAÑA AGROMERCADOS LA 14 CALIM,179155,IMPULSO OCCIDENTE 1,2024-09-27,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 220 GR,,,,,9,0
57980927,2273089,MERCAR SANTA HELENA,179175,IMPULSO OCCIDENTE 3,2024-09-29,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,12,0
57981161,2271344,STO 280 MONTEBONITO,179182,IMPULSO OCCIDENTE 4,2024-09-29,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57981162,2271344,STO 280 MONTEBONITO,179182,IMPULSO OCCIDENTE 4,2024-09-29,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57981163,2271344,STO 280 MONTEBONITO,179182,IMPULSO OCCIDENTE 4,2024-09-29,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57986883,2269853,AUTOSERVICIO EL PORVENIR SAS,179168,IMPULSO CENTRO SUR 1,2024-09-30,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,TODOS LOS DÍAS,Si,Si,,0,0
57988154,2270599,ALMACEN PARAISO S.A.,179187,MERCADERISTA SANTANDER 1,2024-09-30,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 454 GR,,,,2024-10-26,0,9
57989875,2272694,MEGA REDIL A TU SERVICIO SAN FRANCI,179179,IMPULSO SANTANDER 3,2024-09-30,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,1,0
57989997,2281198,SUPERMERCADO ANNY*,179163,MERCADERISTA CENTRO SUR 1,2024-09-30,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SOLUBLE GRANULADO 85 GR,,,,2024-10-15,0,1
57990068,2273587,SERVIALCOSTO SERVIALCOSTO,179171,IMPULSO CENTRO SUR 4,2024-09-30,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,12,0
57991300,2271438,MERCASUR CABECERA,179178,IMPULSO SANTANDER 2,2024-09-30,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 454 GR,TODOS LOS DÍAS,Si,Si,,0,0
57991301,2271438,MERCASUR CABECERA,179178,IMPULSO SANTANDER 2,2024-09-30,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,2,0
57991598,2275247,SUPERMERCADO BETEL PRADOS DEL ESTE,179181,IMPULSO SANTANDER 5,2024-09-30,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 110 GR,TODOS LOS DÍAS,Si,Si,,0,0
57991599,2275247,SUPERMERCADO BETEL PRADOS DEL ESTE,179181,IMPULSO SANTANDER 5,2024-09-30,25128,VENTA TEORICA,CAFÉ,2,CAFÉ SELECTO MOLIDO 454 GR,,,,,3,0
57993139,2271126,AUTOSERVICIO LA GRANJA,179187,MERCADERISTA SANTANDER 1,2024-09-30,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 220 GR,,,,2024-10-19,0,22
57995346,2280162,MERCADOS BLANCO TORRES S.A.S CANTALEJO,179164,IMPULSO CENTRO NORTE 1,2024-09-30,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 1000 GR,,,,2024-10-10,0,6
57995347,2280162,MERCADOS BLANCO TORRES S.A.S CANTALEJO,179164,IMPULSO CENTRO NORTE 1,2024-09-30,25112,VOZ DEL CONSUMIDOR,VOZ DEL CONSUMIDOR,1,CAFÉ SELECTO MOLIDO 220 GR,TODOS LOS DÍAS,Si,Si,,0,0
